crop_mgt,mon_1,day_1,mon_2,day_2,operation,op_data1,op_data2,op_data3,doy1,doy2,land_use,year
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl1997,2001
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl1997,2001
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl1997,2001
fes2,3,10,3,20,plant,fesc,NA,NA,69,79,agrl1998,1996
fes2,6,15,6,30,harvest_only,fesc,hay_cut_low,NA,166,181,agrl1998,1996
fes2,9,1,9,15,harvest_only,fesc,hay_cut_low,NA,244,258,agrl1998,1996
fes2,9,1,9,15,kill_only,fesc,NA,NA,244,258,agrl1998,1996
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl1998,1996
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl1998,1996
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl1998,1996
fes2,3,10,3,20,plant,fesc,NA,NA,69,79,agrl1998,2001
fes2,6,15,6,30,harvest_only,fesc,hay_cut_low,NA,166,181,agrl1998,2001
fes2,9,1,9,15,harvest_only,fesc,hay_cut_low,NA,244,258,agrl1998,2001
fes2,9,1,9,15,kill_only,fesc,NA,NA,244,258,agrl1998,2001
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl1998,2001
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl1998,2001
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl1998,2001
fes2,3,10,3,20,plant,fesc,NA,NA,69,79,agrl1999,1996
fes2,6,15,6,30,harvest_only,fesc,hay_cut_low,NA,166,181,agrl1999,1996
fes2,9,1,9,15,harvest_only,fesc,hay_cut_low,NA,244,258,agrl1999,1996
fes2,9,1,9,15,kill_only,fesc,NA,NA,244,258,agrl1999,1996
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl1999,1996
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl1999,1996
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl1999,1996
fes2,3,10,3,20,plant,fesc,NA,NA,69,79,agrl1999,2001
fes2,6,15,6,30,harvest_only,fesc,hay_cut_low,NA,166,181,agrl1999,2001
fes2,9,1,9,15,harvest_only,fesc,hay_cut_low,NA,244,258,agrl1999,2001
fes2,9,1,9,15,kill_only,fesc,NA,NA,244,258,agrl1999,2001
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl1999,2001
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl1999,2001
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl1999,2001
fes2,3,10,3,20,plant,fesc,NA,NA,69,79,agrl2000,1996
fes2,6,15,6,30,harvest_only,fesc,hay_cut_low,NA,166,181,agrl2000,1996
fes2,9,1,9,15,harvest_only,fesc,hay_cut_low,NA,244,258,agrl2000,1996
fes2,9,1,9,15,kill_only,fesc,NA,NA,244,258,agrl2000,1996
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl2000,1996
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl2000,1996
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl2000,1996
fes2,3,10,3,20,plant,fesc,NA,NA,69,79,agrl2000,2001
fes2,6,15,6,30,harvest_only,fesc,hay_cut_low,NA,166,181,agrl2000,2001
fes2,9,1,9,15,harvest_only,fesc,hay_cut_low,NA,244,258,agrl2000,2001
fes2,9,1,9,15,kill_only,fesc,NA,NA,244,258,agrl2000,2001
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl2000,2001
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl2000,2001
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl2000,2001
fes2,3,10,3,20,plant,fesc,NA,NA,69,79,agrl2001,1996
fes2,6,15,6,30,harvest_only,fesc,hay_cut_low,NA,166,181,agrl2001,1996
fes2,9,1,9,15,harvest_only,fesc,hay_cut_low,NA,244,258,agrl2001,1996
fes2,9,1,9,15,kill_only,fesc,NA,NA,244,258,agrl2001,1996
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl2001,1996
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl2001,1996
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl2001,1996
fes2,3,10,3,20,plant,fesc,NA,NA,69,79,agrl2001,2001
fes2,6,15,6,30,harvest_only,fesc,hay_cut_low,NA,166,181,agrl2001,2001
fes2,9,1,9,15,harvest_only,fesc,hay_cut_low,NA,244,258,agrl2001,2001
fes2,9,1,9,15,kill_only,fesc,NA,NA,244,258,agrl2001,2001
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl2001,2001
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl2001,2001
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl2001,2001
buck,5,15,5,25,tillage,landlevl,NA,NA,135,145,agrl2024,1997
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl2024,1997
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl2024,1997
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl2024,1997
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl2024,1997
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl2024,1997
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl2024,1997
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl2024,1997
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl2024,1997
buck,5,15,5,25,tillage,landlevl,NA,NA,135,145,agrl2025,1997
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl2025,1997
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl2025,1997
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl2025,1997
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl2025,1997
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl2025,1997
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl2025,1997
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl2025,1997
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl2025,1997
alfa,3,20,3,30,tillage,landlevl,NA,NA,79,89,agrl2026,1999
alfa,4,1,4,10,plant,lupn,NA,NA,91,100,agrl2026,1999
alfa,8,20,8,30,harvest_only,lupn,grain,NA,232,242,agrl2026,1999
alfa,8,20,8,30,kill_only,lupn,NA,NA,232,242,agrl2026,1999
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl2026,1999
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl2026,1999
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl2026,1999
csil,4,1,4,15,fertilizer,swine_fr,broadcast,30000,91,105,agrl2032,1998
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl2032,1998
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl2032,1998
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl2032,1998
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl2032,1998
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl2032,1998
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl2032,1998
pota,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl2032,1998
pota,10,1,10,15,fertilizer,swine_fr,broadcast,25000,274,288,agrl2032,1998
buck,5,15,5,25,tillage,landlevl,NA,NA,135,145,agrl2105,1998
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl2105,1998
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl2105,1998
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl2105,1998
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl2105,1998
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl2105,1998
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl2105,1998
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl2105,1998
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl2105,1998
alfa,3,20,3,30,tillage,landlevl,NA,NA,79,89,agrl2107,1997
alfa,4,1,4,10,plant,lupn,NA,NA,91,100,agrl2107,1997
alfa,8,20,8,30,harvest_only,lupn,grain,NA,232,242,agrl2107,1997
alfa,8,20,8,30,kill_only,lupn,NA,NA,232,242,agrl2107,1997
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl2107,1997
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl2107,1997
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl2107,1997
alfa,3,20,3,30,tillage,landlevl,NA,NA,79,89,agrl2108,1997
alfa,4,1,4,10,plant,lupn,NA,NA,91,100,agrl2108,1997
alfa,8,20,8,30,harvest_only,lupn,grain,NA,232,242,agrl2108,1997
alfa,8,20,8,30,kill_only,lupn,NA,NA,232,242,agrl2108,1997
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl2108,1997
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl2108,1997
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl2108,1997
alfa,3,20,3,30,tillage,landlevl,NA,NA,79,89,agrl2109,1997
alfa,4,1,4,10,plant,lupn,NA,NA,91,100,agrl2109,1997
alfa,8,20,8,30,harvest_only,lupn,grain,NA,232,242,agrl2109,1997
alfa,8,20,8,30,kill_only,lupn,NA,NA,232,242,agrl2109,1997
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl2109,1997
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl2109,1997
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl2109,1997
buck,5,15,5,25,tillage,landlevl,NA,NA,135,145,agrl2149,1999
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl2149,1999
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl2149,1999
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl2149,1999
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl2149,1999
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl2149,1999
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl2149,1999
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl2149,1999
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl2149,1999
pota,4,1,4,20,tillage,fallplow,NA,NA,91,110,agrl2205,1999
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl2205,1999
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl2205,1999
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl2205,1999
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl2205,1999
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl2205,1999
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl2205,1999
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl2205,1999
alfa,3,20,3,30,tillage,landlevl,NA,NA,79,89,agrl2217,1999
alfa,4,1,4,10,plant,lupn,NA,NA,91,100,agrl2217,1999
alfa,8,20,8,30,harvest_only,lupn,grain,NA,232,242,agrl2217,1999
alfa,8,20,8,30,kill_only,lupn,NA,NA,232,242,agrl2217,1999
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl2217,1999
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl2217,1999
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl2217,1999
csil,4,1,4,15,fertilizer,swine_fr,broadcast,30000,91,105,agrl2228,1999
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl2228,1999
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl2228,1999
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl2228,1999
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl2228,1999
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl2228,1999
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl2228,1999
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl2228,1999
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl2228,1999
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl2228,1999
buck,5,15,5,25,tillage,landlevl,NA,NA,135,145,agrl2248,1998
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl2248,1998
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl2248,1998
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl2248,1998
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl2248,1998
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl2248,1998
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl2248,1998
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl2248,1998
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl2248,1998
berm,3,10,3,20,plant,lmix,NA,NA,69,79,agrl2249,1997
berm,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl2249,1997
berm,9,16,10,1,kill_only,lmix,NA,NA,259,274,agrl2249,1997
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl2249,1997
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl2249,1997
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl2249,1997
buck,5,15,5,25,tillage,landlevl,NA,NA,135,145,agrl2269,1997
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl2269,1997
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl2269,1997
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl2269,1997
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl2269,1997
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl2269,1997
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl2269,1997
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl2269,1997
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl2269,1997
buck,5,15,5,25,tillage,landlevl,NA,NA,135,145,agrl2270,1997
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl2270,1997
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl2270,1997
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl2270,1997
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl2270,1997
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl2270,1997
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl2270,1997
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl2270,1997
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl2270,1997
buck,5,15,5,25,tillage,landlevl,NA,NA,135,145,agrl2271,1997
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl2271,1997
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl2271,1997
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl2271,1997
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl2271,1997
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl2271,1997
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl2271,1997
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl2271,1997
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl2271,1997
alfa,3,20,3,30,tillage,landlevl,NA,NA,79,89,agrl2272,1999
alfa,4,1,4,10,plant,lupn,NA,NA,91,100,agrl2272,1999
alfa,8,20,8,30,harvest_only,lupn,grain,NA,232,242,agrl2272,1999
alfa,8,20,8,30,kill_only,lupn,NA,NA,232,242,agrl2272,1999
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl2272,1999
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl2272,1999
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl2272,1999
csil,4,1,4,15,fertilizer,swine_fr,broadcast,30000,91,105,agrl2274,1998
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl2274,1998
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl2274,1998
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl2274,1998
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl2274,1998
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl2274,1998
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl2274,1998
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl2274,1998
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl2274,1998
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl2274,1998
alfa,3,20,3,30,tillage,landlevl,NA,NA,79,89,agrl2284,1999
alfa,4,1,4,10,plant,lupn,NA,NA,91,100,agrl2284,1999
alfa,8,20,8,30,harvest_only,lupn,grain,NA,232,242,agrl2284,1999
alfa,8,20,8,30,kill_only,lupn,NA,NA,232,242,agrl2284,1999
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl2284,1999
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl2284,1999
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl2284,1999
alfa,3,20,3,30,tillage,landlevl,NA,NA,79,89,agrl2300,1999
alfa,4,1,4,10,plant,lupn,NA,NA,91,100,agrl2300,1999
alfa,8,20,8,30,harvest_only,lupn,grain,NA,232,242,agrl2300,1999
alfa,8,20,8,30,kill_only,lupn,NA,NA,232,242,agrl2300,1999
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl2300,1999
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl2300,1999
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl2300,1999
csil,4,1,4,15,fertilizer,swine_fr,broadcast,30000,91,105,agrl2304,1997
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl2304,1997
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl2304,1997
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl2304,1997
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl2304,1997
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl2304,1997
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl2304,1997
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl2304,1997
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl2304,1997
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl2304,1997
fes2,3,10,3,20,plant,fesc,NA,NA,69,79,agrl2317,1998
fes2,6,15,6,30,harvest_only,fesc,hay_cut_low,NA,166,181,agrl2317,1998
fes2,9,1,9,15,harvest_only,fesc,hay_cut_low,NA,244,258,agrl2317,1998
fes2,9,1,9,15,kill_only,fesc,NA,NA,244,258,agrl2317,1998
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl2317,1998
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl2317,1998
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl2317,1998
fes2,3,10,3,20,plant,fesc,NA,NA,69,79,agrl2319,1997
fes2,6,15,6,30,harvest_only,fesc,hay_cut_low,NA,166,181,agrl2319,1997
fes2,9,1,9,15,harvest_only,fesc,hay_cut_low,NA,244,258,agrl2319,1997
fes2,9,1,9,15,kill_only,fesc,NA,NA,244,258,agrl2319,1997
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl2319,1997
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl2319,1997
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl2319,1997
pota,4,1,4,20,tillage,fallplow,NA,NA,91,110,agrl2376,1999
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl2376,1999
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl2376,1999
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl2376,1999
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl2376,1999
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl2376,1999
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl2376,1999
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl2376,1999
pota,4,1,4,20,tillage,fallplow,NA,NA,91,110,agrl2377,1999
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl2377,1999
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl2377,1999
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl2377,1999
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl2377,1999
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl2377,1999
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl2377,1999
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl2377,1999
berm,3,10,3,20,plant,lmix,NA,NA,69,79,agrl2392,1998
berm,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl2392,1998
berm,9,16,10,1,kill_only,lmix,NA,NA,259,274,agrl2392,1998
pota,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl2392,1998
pota,10,1,10,15,fertilizer,swine_fr,broadcast,25000,274,288,agrl2392,1998
buck,5,15,5,25,tillage,landlevl,NA,NA,135,145,agrl2397,1998
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl2397,1998
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl2397,1998
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl2397,1998
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl2397,1998
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl2397,1998
pota,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl2397,1998
pota,10,1,10,15,fertilizer,swine_fr,broadcast,25000,274,288,agrl2397,1998
fes2,3,10,3,20,plant,fesc,NA,NA,69,79,agrl2413,1999
fes2,6,15,6,30,harvest_only,fesc,hay_cut_low,NA,166,181,agrl2413,1999
fes2,9,1,9,15,harvest_only,fesc,hay_cut_low,NA,244,258,agrl2413,1999
fes2,9,1,9,15,kill_only,fesc,NA,NA,244,258,agrl2413,1999
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl2413,1999
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl2413,1999
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl2413,1999
fes2,3,10,3,20,plant,fesc,NA,NA,69,79,agrl2414,1998
fes2,6,15,6,30,harvest_only,fesc,hay_cut_low,NA,166,181,agrl2414,1998
fes2,9,1,9,15,harvest_only,fesc,hay_cut_low,NA,244,258,agrl2414,1998
fes2,9,1,9,15,kill_only,fesc,NA,NA,244,258,agrl2414,1998
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl2414,1998
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl2414,1998
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl2414,1998
alfa,3,20,3,30,tillage,landlevl,NA,NA,79,89,agrl2429,1999
alfa,4,1,4,10,plant,lupn,NA,NA,91,100,agrl2429,1999
alfa,8,20,8,30,harvest_only,lupn,grain,NA,232,242,agrl2429,1999
alfa,8,20,8,30,kill_only,lupn,NA,NA,232,242,agrl2429,1999
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl2429,1999
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl2429,1999
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl2429,1999
berm,3,10,3,20,plant,lmix,NA,NA,69,79,agrl2444,1999
berm,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl2444,1999
berm,9,16,10,1,kill_only,lmix,NA,NA,259,274,agrl2444,1999
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl2444,1999
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl2444,1999
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl2444,1999
pota,4,1,4,20,tillage,fallplow,NA,NA,91,110,agrl2707,1998
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl2707,1998
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl2707,1998
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl2707,1998
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl2707,1998
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl2707,1998
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl2707,1998
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl2707,1998
pota,4,1,4,20,tillage,fallplow,NA,NA,91,110,agrl2708,1998
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl2708,1998
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl2708,1998
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl2708,1998
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl2708,1998
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl2708,1998
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl2708,1998
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl2708,1998
buck,5,15,5,25,tillage,landlevl,NA,NA,135,145,agrl2720,1999
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl2720,1999
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl2720,1999
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl2720,1999
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl2720,1999
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl2720,1999
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl2720,1999
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl2720,1999
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl2720,1999
alfa,3,20,3,30,tillage,landlevl,NA,NA,79,89,agrl2828,1998
alfa,4,1,4,10,plant,lupn,NA,NA,91,100,agrl2828,1998
alfa,8,20,8,30,harvest_only,lupn,grain,NA,232,242,agrl2828,1998
alfa,8,20,8,30,kill_only,lupn,NA,NA,232,242,agrl2828,1998
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl2828,1998
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl2828,1998
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl2828,1998
buck,5,15,5,25,tillage,landlevl,NA,NA,135,145,agrl2879,1998
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl2879,1998
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl2879,1998
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl2879,1998
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl2879,1998
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl2879,1998
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl2879,1998
